Recording Name,Accent Type,Word Index,Start Time (s),End Time (s),Top 1 Word,Top 1 Confidence (%),Top 2 Word,Top 2 Confidence (%),Top 3 Word,Top 3 Confidence (%)
english11,english,48,14.42,14.50,FOR,99.93,FOM,0.04,FO,0.02
english11,english,49,14.56,14.60,THE,100.00,HE,0.00,TE,0.00
english11,english,50,14.66,14.88,KIDS,98.01,KID'S,1.92,KITS,0.04
english11,english,51,14.94,15.72,SHE,100.00,SE,0.00,SH,0.00
english11,english,52,15.78,15.88,CAN,99.92,CON,0.04,CAND,0.02
english11,english,53,15.92,16.18,SCOOP,99.38,SWOOP,0.19,SCOOPD,0.19
english11,english,54,16.24,16.36,THESE,99.97,HESE,0.01,THEE,0.01
english11,english,55,16.44,16.66,THINGS,99.98,THINS,0.01,HINGS,0.01
english11,english,56,16.74,16.88,INTO,98.40,INT,0.85,INO,0.69
english11,english,57,16.94,17.14,THREE,99.98,SHREE,0.01,TSHREE,0.01
english11,english,58,17.20,17.34,RED,99.91,ED,0.05,READ,0.02
english11,english,59,17.40,17.64,BAGS,99.88,PAGS,0.04,BUGS,0.04
english11,english,60,17.72,18.16,WE,99.55,AWE,0.23,NWE,0.08
english11,english,61,18.20,18.32,WILL,99.64,W'LL,0.23,WOILL,0.06
english11,english,62,18.36,18.42,GO,99.98,O,0.01,G,0.00
english11,english,63,18.54,18.70,MEET,97.40,MEAT,2.18,MET,0.13
english11,english,64,18.74,18.82,HER,99.20,ER,0.40,HE,0.19
english11,english,65,18.92,19.32,WEDNESDAY,99.95,WEDNESDAYS,0.02,WEDNOESDAY,0.01
english11,english,66,19.40,19.60,AT,99.46,AN,0.45,OT,0.02
english11,english,67,19.66,19.72,THE,99.92,THA,0.06,TE,0.02
english11,english,68,19.78,20.00,TRAIN,97.68,TRAINE,0.87,CRAIN,0.57
english11,english,69,20.06,20.42,STATION,99.96,STATIONS,0.03,STATIO,0.00
english12,english,1,0.00,0.70,PLEASE,94.60,PLESE,1.71,PHEASE,1.08
english12,english,2,0.74,1.00,COUSE,12.42,COURSE,11.88,CORSE,10.59
english12,english,3,1.04,1.38,STELLA,92.30,STELA,3.38,STELLAR,1.42
english12,english,4,1.46,2.34,ASK,98.52,ASKE,0.60,ASKD,0.59
english12,english,5,2.40,2.50,HER,99.96,HOR,0.02,ER,0.01
english12,english,6,2.58,2.62,TO,99.95,T,0.04,O,0.00
english12,english,7,2.70,2.82,BRING,99.96,BING,0.01,BRIN,0.01
english12,english,8,2.90,3.04,THESE,99.95,THE,0.04,HESE,0.01
english12,english,9,3.10,3.30,THINGS,98.30,SHINGS,0.72,TINGS,0.21
english12,english,10,3.36,3.48,WITH,99.92,WIT,0.05,WIH,0.02
english12,english,11,3.54,3.68,HER,99.99,ER,0.01,HE,0.00
english12,english,12,3.74,3.86,FROM,99.91,FOM,0.06,ROM,0.02
english12,english,13,3.92,3.98,THE,99.83,THA,0.10,TE,0.06
english12,english,14,4.04,4.40,STORE,97.55,STARE,1.09,STOE,0.52
english12,english,15,4.50,5.60,SIX,98.54,SIXK,0.56,SIC,0.43
english12,english,16,5.64,6.00,SPOONS,97.57,POONS,1.04,SPOONUS,0.43
english12,english,17,6.06,6.10,OF,97.52,O,1.47,AF,0.62
english12,english,18,6.18,6.44,FRESH,100.00,FREH,0.00,RESH,0.00
english12,english,19,6.50,6.78,SNOW,99.74,SNAW,0.07,SNOWE,0.07
english12,english,20,6.82,7.20,PEESE,49.23,PEASE,41.44,PEES,4.15
english12,english,21,7.30,8.30,FIVE,100.00,FIE,0.00,FVE,0.00
english12,english,22,8.38,8.40,OR,96.79,ER,1.07,AR,0.97
english12,english,23,8.50,8.70,THICK,99.26,THICX,0.19,THIC,0.15
english12,english,24,8.78,9.10,SLABS,85.97,SLAPS,10.86,SNABS,1.89
english12,english,25,9.16,9.22,OF,70.37,IF,9.59,OT,7.18
english12,english,26,9.30,9.52,BLUE,99.90,BLE,0.05,BUE,0.03
english12,english,27,9.58,9.94,CHEESE,98.35,CHEES,1.40,CHEEDSE,0.10
english12,english,28,10.04,10.64,AND,98.27,AN,0.79,AD,0.56
english12,english,29,10.72,10.86,MAY,98.43,MEY,0.93,MAB,0.20
english12,english,30,10.90,10.98,BE,99.89,BY,0.05,ME,0.02
english12,english,31,11.04,11.04,A,99.89,O,0.07,I,0.02
english12,english,32,11.14,11.46,SNACK,67.16,SNAK,24.72,SNACP,2.90
english12,english,33,11.52,11.68,FOR,98.15,FO,0.72,OR,0.53
english12,english,34,11.74,11.82,HER,99.67,ER,0.13,HR,0.07
english12,english,35,11.88,12.12,BROTHER,99.80,BOTHER,0.07,BROTHE,0.02
english12,english,36,12.20,12.46,BOB,81.99,BUB,14.40,BOBB,2.80
english12,english,37,12.52,13.34,WE,99.91,W,0.06,WI,0.02
english12,english,38,13.40,13.62,ALSO,99.94,ALS,0.03,ALLSO,0.03
english12,english,39,13.70,13.86,NEED,90.98,NOED,2.05,NEET,1.80
english12,english,40,13.94,13.94,A,99.74,O,0.17,E,0.09
english12,english,41,14.00,14.26,SMALL,99.97,SMARL,0.03,SMAL,0.00
english12,english,42,14.32,14.78,PLASTIC,97.11,PLASTICK,1.89,PLASTICS,0.43
english12,english,43,14.84,15.18,SNAKE,99.91,SNAK,0.02,SNAKEE,0.02
english12,english,44,15.24,15.64,AND,98.65,AN,0.68,ND,0.53
english12,english,45,15.70,15.70,A,99.80,E,0.09,H,0.09
english12,english,46,15.78,15.94,BIG,99.99,BI,0.01,BG,0.00
english12,english,47,16.00,16.28,TOY,98.43,TOI,0.61,TOYL,0.58
english12,english,48,16.34,16.60,FROG,99.70,FLOG,0.09,FROGS,0.08
english12,english,49,16.66,16.74,FOR,99.14,FO,0.23,OR,0.15
english12,english,50,16.80,16.84,THE,99.96,THA,0.03,THI,0.01
english12,english,51,16.92,17.20,KIDS,96.65,KID'S,2.86,KITS,0.17
english12,english,52,17.26,18.38,SHE,99.94,SHOE,0.04,SHUE,0.02
english12,english,53,18.48,18.58,CAN,97.48,COAN,0.98,CAL,0.46
english12,english,54,18.64,18.90,SCOOP,95.10,SCHOOP,1.54,SCOUP,1.31
english12,english,55,18.98,19.10,THESE,99.91,THE,0.05,HESE,0.02
english12,english,56,19.16,19.38,THINGS,93.07,TINGS,4.59,SHINGS,0.91
english12,english,57,19.44,19.62,INTO,97.62,NTO,1.00,ITO,0.87
english12,english,58,19.70,19.96,THREE,99.99,TREE,0.01,HREE,0.00
english12,english,59,20.02,20.22,RED,99.99,RE,0.01,ED,0.00
english12,english,60,20.28,20.64,BAGS,97.47,BANGS,2.23,BAKS,0.10
english12,english,61,20.70,20.96,AND,98.11,AD,0.92,AN,0.62
english12,english,62,21.02,21.14,WELL,34.25,WILL,23.61,WE'LL,20.18
english12,english,63,21.20,21.30,GO,99.88,GE,0.05,GOT,0.05
english12,english,64,21.40,21.42,TO,98.42,T,1.37,O,0.11
english12,english,65,21.50,22.46,AND,98.43,AN,0.90,ND,0.54
english12,english,66,22.50,22.56,WE,99.79,W,0.13,E,0.05
english12,english,67,22.62,22.74,WILL,92.03,WOILL,2.81,WULL,1.25
english12,english,68,22.78,22.84,GO,99.93,NO,0.04,O,0.02
english12,english,69,22.88,22.94,AND,96.62,AN,1.26,AD,0.75
english12,english,70,23.00,23.16,MEET,80.11,MEAT,8.98,BEET,7.78
english12,english,71,23.26,23.36,HER,98.51,HOR,0.52,ER,0.51
english12,english,72,23.42,23.42,O,76.29,U,10.44,R,8.61
english12,english,73,23.50,23.92,WEDNESDAY,99.70,WEDNESDY,0.10,WEDNESDAYS,0.06
english12,english,74,23.98,24.06,AT,99.65,ANT,0.16,AN,0.06
english12,english,75,24.12,24.16,THE,99.74,THA,0.21,TH,0.02
english12,english,76,24.24,24.52,TRAIN,95.80,TRAINS,2.07,TRAIN',0.87
english12,english,77,24.58,25.00,STATION,99.94,STATIONS,0.05,SATION,0.00
english13,english,1,0.00,0.80,PLEASE,99.58,PLEESE,0.13,PEASE,0.10
english13,english,2,0.86,1.14,CALL,93.08,CALLE,2.04,COLL,1.41
english13,english,3,1.20,1.56,STELLA,94.39,STELLAR,2.39,STELLE,1.30
english13,english,4,1.62,2.58,ASK,99.80,ASKE,0.09,ASKS,0.06
english13,english,5,2.62,2.72,HER,99.94,HE,0.04,HR,0.01
english13,english,6,2.78,2.84,TO,99.96,T,0.02,O,0.01
english13,english,7,2.92,3.08,BRING,99.98,BRIG,0.01,RING,0.00
english13,english,8,3.18,3.40,THESE,99.84,THEESE,0.08,THEE,0.05
english13,english,9,3.50,4.10,THINGS,99.43,TINGS,0.23,SHINGS,0.18
english13,english,10,4.20,4.42,WITH,100.00,WIH,0.00,WTH,0.00
english13,english,11,4.48,4.64,HER,100.00,HE,0.00,ER,0.00
english13,english,12,4.72,4.88,FROM,99.92,FOM,0.05,FROR,0.02
english13,english,13,4.96,5.02,THE,99.94,THA,0.03,TE,0.02
english13,english,14,5.08,5.44,STORE,97.42,STARE,1.71,STOWE,0.33
english13,english,15,5.50,6.52,SIX,99.85,SIXH,0.05,SIXK,0.04
english13,english,16,6.58,7.06,SPOONS,99.53,SPOONUS,0.24,SPOONFS,0.15
english13,english,17,7.14,7.18,OF,99.96,OR,0.02,ON,0.01
english13,english,18,7.26,7.56,FRESH,100.00,FESH,0.00,FREH,0.00
english13,english,19,7.64,8.02,SNOW,100.00,SOW,0.00,SSNOW,0.00
english13,english,20,8.08,8.50,PEASE,47.88,PEAS,37.78,PEESE,7.90
english13,english,21,8.60,9.46,FIVE,100.00,IVE,0.00,FVE,0.00
english13,english,22,9.58,9.82,THICK,99.79,THIC,0.10,SHICK,0.04
english13,english,23,9.88,10.26,SLABS,98.67,SLADS,0.89,SLAGS,0.24
english13,english,24,10.32,10.38,OF,99.68,OR,0.11,IF,0.09
english13,english,25,10.48,10.68,BLUE,99.96,BLE,0.03,BLEE,0.01
english13,english,26,10.74,11.16,CHEESE,81.61,CHEASE,10.63,CHEES,6.62
english13,english,27,11.24,11.56,AND,99.93,AN,0.05,ND,0.01
english13,english,28,11.64,11.80,MAY,99.75,MEY,0.07,MA,0.04
english13,english,29,11.84,11.94,BE,99.89,E,0.04,BEE,0.03
english13,english,30,12.02,12.02,A,99.97,E,0.03,,0.00
english13,english,31,12.10,12.44,SNACK,72.39,SNAK,11.17,SLACK,10.44
english13,english,32,12.50,12.62,FOR,99.71,FROR,0.10,FOM,0.05
english13,english,33,12.68,12.80,HER,99.32,HE,0.24,THER,0.18
english13,english,34,12.86,13.12,BROTHER,99.78,BROTHER',0.05,BROTHERS,0.05
english13,english,35,13.20,13.48,BOB,95.44,BOG,3.59,BOBB,0.46
english13,english,36,13.56,14.44,WE,99.99,W,0.01,E,0.00
english13,english,37,14.50,14.76,ALSO,99.99,ALLSO,0.01,ASO,0.00
english13,english,38,14.82,15.00,NEED,98.42,LEED,0.65,NEAD,0.59
english13,english,39,15.06,15.06,A,100.00,,0.00,,0.00
english13,english,40,15.12,15.42,SMALL,100.00,SMAL,0.00,SALL,0.00
english13,english,41,15.46,15.96,PLASTIC,93.38,PLASTICK,3.61,PLACTIC,1.60
english13,english,42,16.02,16.32,SNAKE,99.75,SNAK,0.16,SAKE,0.05
english13,english,43,16.38,16.44,AND,94.54,AN,3.42,IND,1.71
english13,english,44,16.50,16.50,A,99.91,H,0.06,E,0.03
english13,english,45,16.56,16.72,BIG,99.96,BID,0.04,BI,0.00
english13,english,46,16.78,17.08,TOY,99.59,TOI,0.21,TROY,0.07
english13,english,47,17.14,17.48,FROG,99.84,FROGS,0.15,FOG,0.01
english13,english,48,17.54,17.64,FOR,99.54,FOM,0.13,FROR,0.13
english13,english,49,17.72,17.76,THE,99.97,THA,0.02,TE,0.01
english13,english,50,17.84,18.10,KIDS,99.47,KID'S,0.35,KIDDS,0.06
english13,english,51,18.18,18.94,SHE,100.00,SH,0.00,HE,0.00
english13,english,52,18.98,19.12,CAN,98.98,CON,0.28,CAL,0.26
english13,english,53,19.18,19.48,SCOOP,95.76,SCHOOP,2.04,SCOOPE,1.11
english13,english,54,19.54,19.72,THESE,99.95,THEE,0.02,HESE,0.01
english13,english,55,19.80,20.16,THINGS,72.23,SHINGS,15.99,TINGS,9.36
english13,english,56,20.24,20.52,INTO,99.93,INT,0.05,INO,0.02
english13,english,57,20.58,20.84,THREE,99.99,TREE,0.00,THRE,0.00
english13,english,58,20.90,21.12,RED,99.97,READ,0.03,RE,0.00
english13,english,59,21.18,21.58,BAGS,99.95,BANGS,0.05,BAGSS,0.00
english13,english,60,21.64,21.84,AND,99.87,AN,0.07,ATD,0.02
english13,english,61,21.90,21.98,WE,99.97,E,0.02,W,0.01
english13,english,62,22.02,22.14,WILL,99.89,W'LL,0.04,ILL,0.02
english13,english,63,22.20,22.28,GO,99.98,DO,0.01,O,0.01
english13,english,64,22.40,22.56,MEET,99.13,MET,0.56,MEETE,0.09
english13,english,65,22.62,22.70,HER,99.98,ER,0.01,HR,0.01
english13,english,66,22.76,22.86,ON,99.86,PON,0.06,UON,0.05
english13,english,67,22.96,23.42,WEDNESDAY,99.56,WEDNESDAYS,0.35,WEDNDNESDAY,0.04
english13,english,68,23.48,23.52,AT,99.74,ATO,0.08,ANT,0.05
english13,english,69,23.58,23.64,THE,99.90,THET,0.05,THAE,0.02
english13,english,70,23.68,23.94,TRAIN,98.58,TRAINS,1.11,TRAINE,0.13
english13,english,71,24.00,24.40,STATION,99.89,STATIONS,0.10,SATION,0.00
english14,english,1,0.00,0.52,PLEASE,81.71,PLEACE,9.19,POLEASE,2.87
english14,english,2,0.58,0.78,CALLED,38.14,CALLE,23.56,CALLD,22.93
english14,english,3,0.86,1.20,STELLA,94.73,STELA,1.86,STELLE,1.27
english14,english,4,1.26,1.78,ASK,95.85,ASKE,2.76,ASKD,0.71
english14,english,5,1.84,1.90,HER,97.13,YER,0.60,HE,0.58
english14,english,6,1.94,1.98,TO,100.00,T,0.00,O,0.00
english14,english,7,2.02,2.16,BRING,99.89,BING,0.07,BRINGE,0.01
english14,english,8,2.24,2.38,THESE,99.98,HESE,0.01,TESE,0.00
english14,english,9,2.44,2.66,THINGS,99.98,HINGS,0.01,THING,0.01
english14,english,10,2.72,2.88,WITH,99.95,WITHE,0.02,WIT,0.01
english14,english,11,2.92,3.02,HER,99.78,ER,0.12,THER,0.10
english14,english,12,3.10,3.20,FROM,99.38,FOM,0.39,FROR,0.11
english14,english,13,3.26,3.30,THE,99.86,THA,0.11,THI,0.03
english14,english,14,3.38,3.64,STORE,99.64,STOORE,0.25,STARE,0.04
english14,english,15,3.70,4.32,SIX,99.07,SIXK,0.58,SIC,0.14
english14,english,16,4.36,4.70,SPOONS,88.56,SPONS,4.71,POONS,4.53
english14,english,17,4.78,4.80,OF,98.99,O,0.61,AF,0.33
english14,english,18,4.86,5.18,FRESH,99.91,FRES,0.04,FREISH,0.02
english14,english,19,5.26,5.54,SNOW,99.38,SNO,0.40,SNAW,0.08
english14,english,20,5.58,5.90,PAS,24.43,PASE,22.72,PAYS,12.91
english14,english,21,5.96,6.86,FIVE,99.91,FIE,0.06,FI'VE,0.02
english14,english,22,6.94,7.18,THICK,99.94,THICKL,0.04,THIC,0.02
english14,english,23,7.24,7.58,SLABS,99.80,SLAPS,0.07,SLAS,0.05
english14,english,24,7.64,7.68,OF,99.89,ONF,0.03,AF,0.03
english14,english,25,7.74,7.94,BLUE,99.64,BLOUE,0.08,BLOE,0.08
english14,english,26,7.98,8.32,CHEESE,86.97,CHEASE,6.44,CHEEVE,3.39
english14,english,27,8.38,8.44,AND,96.65,AN,2.81,IND,0.18
english14,english,28,8.52,8.72,MEYBE,44.54,MEBBE,21.82,MAYBE,14.96
english14,english,29,8.76,8.80,A,96.18,AS,1.63,O,0.78
english14,english,30,8.86,9.14,SNACK,94.02,SNLACK,1.10,SLNACK,1.04
english14,english,31,9.18,9.26,FOR,99.22,FROR,0.27,FOM,0.19
english14,english,32,9.32,9.38,HER,90.43,ER,6.58,HAR,1.12
english14,english,33,9.44,9.66,BROTHER,99.37,BOROTHER,0.15,BUROTHER,0.10
english14,english,34,9.74,9.98,BOB,98.23,BORB,0.41,BOBB,0.38
english14,english,35,10.04,10.64,WE,99.85,E,0.05,WE',0.04
english14,english,36,10.70,10.92,ALSO,85.13,ALTO,8.01,ALLSO,4.29
english14,english,37,10.98,11.10,NEED,94.70,NED,1.64,NEAD,1.40
english14,english,38,11.18,11.18,A,99.95,E,0.04,O,0.01
english14,english,39,11.24,11.50,SMALL,99.98,SMAL,0.01,SALL,0.00
english14,english,40,11.56,11.92,PLASTIC,96.72,PLASTIC',1.37,PLASTICK,0.79
english14,english,41,11.98,12.28,SNAKE,97.52,SNAK,0.71,SNIKE,0.71
english14,english,42,12.32,12.38,AND,50.52,AN,24.50,IND,16.65
english14,english,43,12.44,12.44,A,99.71,E,0.25,O,0.02
english14,english,44,12.50,12.66,BIG,99.90,BI,0.04,BIK,0.02
english14,english,45,12.72,12.92,TOY,97.07,TOI,1.94,TOU,0.38
english14,english,46,12.98,13.26,FROG,99.75,FROGS,0.21,FROK,0.03
english14,english,47,13.32,13.38,FOR,99.50,FROR,0.15,FOM,0.10
english14,english,48,13.44,13.48,THE,99.95,THA,0.04,THI,0.01
english14,english,49,13.54,13.78,KIDS,97.29,KID'S,1.93,KITS,0.21
english14,english,50,13.84,14.40,SHE,99.99,SH,0.00,SE,0.00
english14,english,51,14.46,14.54,CAN,98.21,CAL,0.52,CUN,0.51
english14,english,52,14.62,14.82,SCRIP,89.54,STRIP,7.58,SCIP,1.04
english14,english,53,14.88,14.98,THESE,99.78,THE,0.16,THES,0.03
english14,english,54,15.04,15.24,THINGS,99.94,THING,0.02,HINGS,0.02
english14,english,55,15.30,15.42,INTO,94.04,INO,4.02,INT,1.66
english14,english,56,15.48,15.64,THREE,99.97,TREE,0.02,THRE,0.00
english14,english,57,15.72,15.88,RED,99.75,READ,0.07,REDT,0.04
english14,english,58,15.94,16.30,BAGS,99.23,BAG'S,0.55,BLAGS,0.05
english14,english,59,16.36,16.54,AND,96.51,AN,2.86,AD,0.28
english14,english,60,16.58,16.62,WE,99.40,W,0.41,E,0.07
english14,english,61,16.66,16.76,WILL,96.50,W'LL,1.93,ILL,0.72
english14,english,62,16.80,16.88,GOO,52.82,GO,46.30,G,0.15
english14,english,63,16.94,16.96,TO,96.24,TA,3.31,DO,0.14
english14,english,64,17.02,17.12,MEET,66.71,MEAT,12.78,MET,8.56
english14,english,65,17.16,17.20,A,70.21,HA,8.24,O,7.38
english14,english,66,17.26,17.40,WED,94.49,WET,3.99,WHED,0.35
english14,english,67,17.44,17.50,AND,95.52,AN,3.39,IND,0.27
english14,english,68,17.56,17.68,STEA,64.34,STEE,15.09,STEY,5.62
english14,english,69,17.74,17.76,AT,91.90,T,3.12,ET,2.52
english14,english,70,17.82,17.86,THE,99.62,THA,0.30,THI,0.02
english14,english,71,17.92,18.42,TRAINSDISH,43.41,TRAINSDISHN,19.79,TRAINSDISHI,10.21
english15,english,1,0.00,0.92,PLEASE,77.45,PLASE,10.08,PLEASED,6.98
english15,english,2,0.98,1.34,CALL,84.56,COLL,5.84,CALLE,1.96
english15,english,3,1.40,1.82,STELA,35.45,STALA,31.37,STELLA,11.47
english15,english,4,1.88,2.48,ASK,75.69,ASKE,12.28,ASKD,9.69
english15,english,5,2.52,2.64,HER,99.81,ER,0.08,HE,0.05
english15,english,6,2.72,2.80,TO,99.66,TE,0.14,T,0.13
english15,english,7,2.88,3.08,BRING,97.02,BRANG,0.81,BURING,0.56
english15,english,8,3.18,3.40,THESE,98.79,TESE,0.38,THEESE,0.25
english15,english,9,3.46,3.80,THINGS,99.45,TINGS,0.23,THANGS,0.06
english15,english,10,3.88,4.22,FROM,98.74,FOM,0.53,FRO,0.30
english15,english,11,4.32,4.64,HER,99.33,ER,0.26,HR,0.10
english15,english,12,4.72,6.16,WITH,99.76,WIH,0.15,WIT,0.04
english15,english,13,6.22,6.40,HER,99.85,ER,0.08,HR,0.03
english15,english,14,6.48,6.70,FROM,99.13,FOM,0.29,FROR,0.20
english15,english,15,6.78,6.88,THE,98.11,HE,0.53,THA,0.42
english15,english,16,6.94,7.24,STORE,97.11,STORES,1.16,STOR,0.57
english15,english,17,7.32,8.48,SIXSPINS,31.40,SIXPINS,29.17,SEIXSPINS,14.73
english15,english,18,8.54,8.60,OF,67.67,O,25.32,AF,4.63
english15,english,19,8.66,8.94,FRESH,64.70,FRISH,13.75,FRES,7.09
english15,english,20,9.02,9.34,SNOW,92.07,SNUW,2.67,SNOB,1.83
english15,english,21,9.38,9.80,PAGIS,15.88,PAGS,14.76,PEGIS,12.39
english15,english,22,9.88,10.62,FIVE,69.66,FAVE,9.26,FIE,6.75
english15,english,23,10.70,11.00,THICK,97.33,THIK,0.90,TICK,0.52
english15,english,24,11.06,11.52,SLADS,40.00,SLIDS,21.09,SLADES,16.59
english15,english,25,11.60,11.66,OF,96.59,O,1.74,ON,0.67
english15,english,26,11.74,12.02,BLUE,99.22,BLE,0.31,BLOE,0.13
english15,english,27,12.08,12.40,CEES,22.26,JEES,22.13,CHEES,15.72
english15,english,28,12.48,12.80,AND,92.03,AN,6.17,ATD,0.56
english15,english,29,12.86,13.12,MAYBE,66.43,MEYBE,12.79,MABBE,9.51
english15,english,30,13.20,13.20,A,99.47,O,0.35,E,0.13
english15,english,31,13.28,13.54,SNEKE,23.31,SNAKE,23.10,SNEK,15.22
english15,english,32,13.60,13.76,FOR,98.01,FO,0.74,FROR,0.33
english15,english,33,13.82,13.92,HER,94.85,ER,2.39,HR,1.35
english15,english,34,13.98,14.28,BROTHER,90.96,BRUTHER,3.98,ROTHER,2.70
english15,english,35,14.36,14.64,MOB,88.54,BOB,6.23,MOBB,2.77
english15,english,36,14.72,15.20,WE,99.93,WHE,0.02,HE,0.02
english15,english,37,15.28,15.58,ALSO,99.12,ALLSO,0.36,ALSA,0.22
english15,english,38,15.66,15.86,MADE,67.23,NADE,23.43,MAME,2.27
english15,english,39,15.94,15.94,A,97.95,O,1.91,E,0.12
english15,english,40,16.04,16.30,SMALL,99.97,SMAL,0.02,SALL,0.00
english15,english,41,16.36,16.90,PLASTIC,87.30,PLASTICK,8.32,PLATIC,1.08
english15,english,42,16.96,17.26,SNAKE,71.40,SNAK,13.74,SNAGE,5.42
english15,english,43,17.30,17.46,AND,71.26,AN,18.90,IND,7.60
english15,english,44,17.54,17.54,A,99.88,E,0.08,O,0.02
english15,english,45,17.60,17.84,BIG,93.91,BAG,4.30,BEG,0.90
english15,english,46,17.92,18.26,TOY,94.84,TOYD,1.19,TOI,1.13
english15,english,47,18.32,18.56,FROM,98.93,FOM,0.37,FROR,0.22
english15,english,48,18.62,18.82,HER,94.44,ER,1.80,HR,1.65
english15,english,49,18.90,20.06,FOR,99.17,FORE,0.36,EFOR,0.12
english15,english,50,20.14,20.22,THE,97.92,TE,1.14,HE,0.22
english15,english,51,20.26,20.58,GIDS,66.22,GEIDS,12.12,KIDS,11.47
english15,english,52,20.64,21.06,SHE,100.00,SE,0.00,SH,0.00
english15,english,53,21.12,21.28,CAN,96.19,CIN,1.43,KAN,1.35
english15,english,54,21.32,21.62,SCOOP,45.54,SCOOPE,17.94,SCOOPD,15.37
english15,english,55,21.66,21.82,THESE,99.59,TESE,0.07,HESE,0.06
english15,english,56,21.90,22.20,THINGS,98.88,TINGS,0.65,THENGS,0.10
english15,english,57,22.26,22.50,INTO,83.36,ANTO,9.62,INDTO,3.44
english15,english,58,22.58,22.92,THREE,98.92,THRETE,0.40,THREY,0.19
english15,english,59,23.00,23.20,RED,99.61,RID,0.12,RE,0.07
english15,english,60,23.26,23.60,BAGS,86.62,BEGS,12.11,BAKS,0.40
english15,english,61,23.64,23.96,AND,94.53,AN,5.06,IND,0.25
english15,english,62,24.04,24.28,WE,99.85,WEE,0.10,WHE,0.03
english15,english,63,24.34,24.60,WILL,93.85,W'LL,2.94,WI'LL,1.61
english15,english,64,24.66,24.86,GO,97.47,DO,1.12,GON,0.48
english15,english,65,24.94,25.16,MEET,32.86,MEAT,16.66,MEED,13.16
english15,english,66,25.22,25.40,HER,95.92,ER,3.29,HR,0.35
english15,english,67,25.46,25.66,WITH,39.89,WINH,21.24,WIT,14.69
english15,english,68,25.70,26.00,TAAT,13.35,TIAT,13.05,THAAT,12.88
english15,english,69,26.06,26.12,THE,95.04,HE,1.41,TE,1.38
english15,english,70,26.18,26.42,CRINE,28.61,TRINE,19.50,CHINE,17.00
english15,english,71,26.46,26.88,STATION,51.54,STACION,16.38,STASION,11.96
english16,english,1,0.00,0.92,PLEASE,99.91,PLEASED,0.04,PLESE,0.03
english16,english,2,0.98,1.26,CALL,89.96,CAUL,2.81,CALLE,2.36
english16,english,3,1.32,1.72,STELA,71.85,STELLA,7.62,STELE,7.60
english16,english,4,1.78,2.34,ASK,98.98,ASKE,0.71,ASKD,0.18
english16,english,5,2.40,2.52,HER,99.96,ER,0.04,HR,0.00
english16,english,6,2.60,2.70,TO,99.98,T,0.02,O,0.00
english16,english,7,2.76,3.04,BRING,99.83,BRIN,0.08,BRENG,0.03
english16,english,8,3.14,3.48,THESE,99.92,THISE,0.03,THIESE,0.01
english16,english,9,3.54,3.84,THINGS,99.90,THINKS,0.03,TINGS,0.02
english16,english,10,3.90,4.16,WITH,99.99,WTH,0.00,WIH,0.00
english16,english,11,4.22,4.34,HER,99.95,ER,0.04,HR,0.00
english16,english,12,4.44,4.66,FROM,99.95,FOM,0.04,FRORM,0.01
english16,english,13,4.72,4.78,THE,99.74,TE,0.14,THEA,0.05
english16,english,14,4.84,5.10,STORE,98.88,STOORE,0.80,SDORE,0.23
english16,english,15,5.16,6.20,SIX,98.80,SIXK,0.47,SIXE,0.36
english16,english,16,6.26,6.58,SPOONS,99.75,SPOONES,0.05,SPOON,0.04
english16,english,17,6.66,6.68,OF,99.26,O,0.47,AF,0.20
english16,english,18,6.76,7.04,FRESH,99.98,FRECH,0.01,FRES,0.00
english16,english,19,7.10,7.42,SNOW,60.94,SNOWE,18.96,SNOF,6.12
english16,english,20,7.48,7.86,PEASE,42.16,PEAS,37.62,PEESE,8.88
english16,english,21,7.92,8.48,FIVE,99.07,FAVE,0.49,FIVES,0.14
english16,english,22,8.58,9.04,THICK,93.24,STHICK,4.45,THIC,0.89
english16,english,23,9.10,9.48,SLABS,83.24,SLADS,11.18,SLAGS,3.10
english16,english,24,9.52,9.54,OF,80.77,ON,9.32,AF,5.68
english16,english,25,9.62,9.78,BLUE,99.58,LUE,0.19,BLOE,0.06
english16,english,26,9.84,10.16,CHEES,47.88,CHEESE,43.64,CHEAS,3.73
english16,english,27,10.22,10.68,AND,98.34,AN,0.86,IND,0.42
english16,english,28,10.72,10.84,MAY,99.36,MAB,0.18,BAY,0.15
english16,english,29,10.90,10.96,BE,99.95,ME,0.02,B,0.01
english16,english,30,11.04,11.04,A,99.91,E,0.05,O,0.02
english16,english,31,11.12,11.38,SNAKE,94.87,SNACKE,2.71,SNAK,1.97
english16,english,32,11.44,11.52,FOR,99.40,FO,0.40,FR,0.07
english16,english,33,11.58,11.64,HER,99.13,ER,0.45,HR,0.23
english16,english,34,11.70,11.90,BROTHER,99.74,BOTHER,0.11,BRTHER,0.05
english16,english,35,11.96,12.22,BOB,96.46,BAB,1.19,BOBB,0.70
english16,english,36,12.30,13.08,WE,99.99,W,0.01,E,0.00
english16,english,37,13.14,13.42,ALSO,99.97,ALLSO,0.02,ASO,0.00
english16,english,38,13.48,13.70,NEED,95.47,KNEED,2.04,NEAD,1.40
english16,english,39,13.80,13.82,A,99.95,E,0.02,HA,0.01
english16,english,40,13.90,14.18,SMALL,99.86,SMAL,0.08,SMALLE,0.02
